timestamp,latency,packet_loss,bandwidth_usage,jitter,error_rate,cpu_usage,memory_usage,network_status
2024-01-06 05:01:00,29.977,0.761,67.109,4.191,0.111,35.544,42.162,0
2024-01-06 05:02:00,33.832,0.375,74.826,9.166,0.151,39.726,39.163,0
2024-01-06 05:03:00,26.266,0.575,50.75,3.418,0.085,40.63,86.178,0
2024-01-06 05:04:00,24.504,0.01,31.799,4.923,0.139,37.767,54.665,0
2024-01-06 05:05:00,24.661,0.709,55.242,4.207,0.07,52.596,38.244,0
2024-01-06 05:06:00,27.383,0.627,48.87,7.035,0.102,30.817,52.445,0
2024-01-06 05:07:00,46.456,0.379,33.421,4.043,0.109,52.14,50.461,0
2024-01-06 05:08:00,23.9,0.73,65.37,5.258,0.049,35.676,67.18,0
2024-01-06 05:09:00,36.171,0.42,62.33,6.904,0.107,49.457,84.557,0
2024-01-06 05:10:00,22.622,0.013,70.96,2.738,0.141,50.951,49.264,0
2024-01-06 05:11:00,30.154,0.85,54.644,6.289,0.128,46.098,61.118,0
2024-01-06 05:12:00,30.114,1.027,25.606,5.677,0.173,32.485,43.285,0
2024-01-06 05:13:00,4.374,0.071,79.522,3.281,0.077,17.939,31.313,0
2024-01-06 05:14:00,30.564,0.575,28.213,3.736,0.174,46.355,51.029,0
2024-01-06 05:15:00,23.968,0.952,37.503,4.864,0.11,34.375,20.309,0
2024-01-06 05:16:00,15.334,0.09,41.621,5.217,0.076,41.639,88.16,0
2024-01-06 05:17:00,31.477,-0.006,59.706,7.922,0.11,51.632,65.649,0
2024-01-06 05:18:00,38.806,0.423,45.448,8.605,0.068,30.313,55.165,0
2024-01-06 05:19:00,30.683,0.525,59.574,3.563,0.114,41.652,23.745,0
2024-01-06 05:20:00,38.413,0.889,33.075,10.005,0.017,20.559,50.169,0
2024-01-06 05:21:00,47.884,1.185,46.234,4.023,0.164,44.548,27.932,0
2024-01-06 05:22:00,29.248,0.703,63.665,8.7,0.067,33.076,61.722,0
2024-01-06 05:23:00,32.132,0.015,67.109,7.879,0.104,12.834,68.574,0
2024-01-06 05:24:00,32.844,0.656,60.889,3.069,0.161,45.119,50.424,0
2024-01-06 05:25:00,36.767,0.464,56.722,2.185,0.067,72.212,25.84,0
2024-01-06 05:26:00,24.209,0.791,40.631,5.372,0.136,39.378,28.442,0
2024-01-06 05:27:00,38.303,-0.021,38.047,6.823,0.159,27.375,25.73,0
2024-01-06 05:28:00,38.873,0.744,62.245,5.207,0.107,47.088,39.081,0
2024-01-06 05:29:00,32.906,0.97,50.199,5.252,0.121,34.264,31.875,0
2024-01-06 05:30:00,42.06,0.588,36.932,6.053,0.163,44.942,41.271,0
2024-01-06 05:31:00,38.733,0.847,63.884,1.807,0.041,28.136,72.884,0
2024-01-06 05:32:00,21.319,0.745,41.026,5.341,0.162,20.623,41.483,0
2024-01-06 05:33:00,30.582,-0.003,70.731,3.381,0.017,43.436,38.366,0
2024-01-06 05:34:00,36.379,0.551,43.698,4.266,0.075,34.172,51.313,0
2024-01-06 05:35:00,38.571,0.592,38.045,2.523,0.196,31.579,60.373,0
2024-01-06 05:36:00,9.509,0.192,40.804,2.346,0.148,51.846,65.485,0
2024-01-06 05:37:00,29.057,0.595,44.981,5.494,0.101,33.868,77.329,0
2024-01-06 05:38:00,39.953,-0.004,59.656,4.732,0.201,44.42,39.928,0
2024-01-06 05:39:00,38.033,0.485,48.712,8.466,0.045,32.667,46.563,0
2024-01-06 05:40:00,18.87,0.644,75.096,4.206,0.127,55.072,19.03,0
2024-01-06 05:41:00,23.092,1.238,48.27,6.49,0.092,60.808,33.156,0
2024-01-06 05:42:00,33.779,0.232,34.691,7.399,0.094,48.226,45.491,0
2024-01-06 05:43:00,29.359,0.71,52.884,5.324,0.135,28.129,37.964,0
2024-01-06 05:44:00,28.559,0.145,81.168,5.471,0.127,50.3,36.547,0
2024-01-06 05:45:00,30.709,0.835,49.996,7.472,0.107,40.766,36.31,0
2024-01-06 05:46:00,27.972,0.497,23.961,7.626,0.141,46.565,62.958,0
2024-01-06 05:47:00,27.215,0.659,37.2,6.333,0.166,36.33,29.436,0
2024-01-06 05:48:00,34.407,0.211,55.611,7.988,0.115,34.521,72.174,0
2024-01-06 05:49:00,36.653,0.661,21.913,5.438,0.14,41.824,33.504,0
2024-01-06 05:50:00,29.945,0.332,74.077,2.785,0.109,63.455,72.336,0
2024-01-06 05:51:00,40.586,0.473,43.736,5.68,0.074,42.438,29.924,0
2024-01-06 05:52:00,25.215,0.17,10.536,3.561,0.098,37.358,29.904,0
2024-01-06 05:53:00,29.959,0.41,86.149,7.374,0.134,32.423,54.454,0
2024-01-06 05:54:00,28.496,0.586,72.773,4.453,0.01,36.835,48.59,0
2024-01-06 05:55:00,18.152,0.496,39.718,6.919,0.112,58.114,60.887,0
2024-01-06 05:56:00,34.648,0.838,36.621,3.528,0.134,34.138,35.848,0
2024-01-06 05:57:00,38.972,0.312,48.098,2.945,0.105,34.908,43.809,0
2024-01-06 05:58:00,36.141,0.994,76.748,4.64,0.052,25.881,48.979,0
2024-01-06 05:59:00,32.013,0.384,48.503,2.4,0.137,49.605,58.872,0
2024-01-06 06:00:00,17.422,0.986,28.479,6.564,0.073,47.292,57.981,0
2024-01-06 06:01:00,34.735,0.594,68.922,7.325,0.185,55.513,61.92,0
2024-01-06 06:02:00,45.028,1.105,58.118,6.28,0.156,48.936,68.933,0
2024-01-06 06:03:00,28.867,0.539,30.054,7.757,0.109,38.211,47.892,0
2024-01-06 06:04:00,30.894,0.03,39.533,6.458,0.079,58.277,72.464,0
2024-01-06 06:05:00,39.251,0.412,45.488,4.166,0.025,56.892,45.876,0
2024-01-06 06:06:00,30.573,0.493,49.053,5.134,0.19,41.796,51.867,0
2024-01-06 06:07:00,28.868,0.979,64.598,5.181,0.067,44.628,54.59,0
2024-01-06 06:08:00,29.163,0.001,67.828,7.325,0.184,20.268,51.07,0
2024-01-06 06:09:00,36.293,0.241,55.54,5.185,-0.001,43.725,60.877,0
2024-01-06 06:10:00,37.099,0.585,66.526,2.932,0.096,40.214,55.349,0
2024-01-06 06:11:00,13.253,0.595,56.636,2.406,0.071,39.838,27.887,0
2024-01-06 06:12:00,35.212,0.861,33.255,4.557,0.054,45.711,25.23,0
2024-01-06 06:13:00,31.447,0.02,50.393,4.992,0.115,28.833,54.302,0
2024-01-06 06:14:00,23.937,0.291,41.573,2.401,0.181,67.553,37.862,0
2024-01-06 06:15:00,41.31,0.745,67.269,7.422,0.083,49.028,57.142,0
2024-01-06 06:16:00,35.436,0.477,38.521,4.697,0.115,47.95,25.476,0
2024-01-06 06:17:00,19.432,0.703,55.622,6.982,0.066,47.532,48.636,0
2024-01-06 06:18:00,36.057,0.471,40.725,3.257,0.058,52.23,38.655,0
2024-01-06 06:19:00,38.97,0.825,24.127,6.854,-0.006,41.105,57.775,0
2024-01-06 06:20:00,23.426,0.306,49.529,3.092,0.063,33.245,32.676,0
2024-01-06 06:21:00,31.248,0.44,53.848,3.743,0.093,21.232,59.633,0
2024-01-06 06:22:00,29.447,0.483,65.992,4.203,0.03,53.58,65.413,0
2024-01-06 06:23:00,30.629,0.316,62.275,4.479,0.198,47.14,57.908,0
2024-01-06 06:24:00,27.844,0.533,30.95,7.302,0.127,25.88,54.616,0
2024-01-06 06:25:00,26.364,0.342,49.209,5.655,0.138,24.874,64.296,0
2024-01-06 06:26:00,34.894,0.608,33.053,3.004,0.027,19.283,61.766,0
2024-01-06 06:27:00,31.247,0.574,37.621,2.781,0.122,35.486,22.374,0
2024-01-06 06:28:00,36.731,0.292,54.298,5.306,0.177,54.771,66.024,0
2024-01-06 06:29:00,37.708,0.669,58.435,4.408,0.093,21.886,73.401,0
2024-01-06 06:30:00,42.666,0.563,25.276,5.46,0.116,40.328,58.014,0
2024-01-06 06:31:00,23.983,0.322,55.576,1.723,0.086,21.061,29.485,0
2024-01-06 06:32:00,40.448,0.742,55.042,9.439,0.123,22.316,31.464,0
2024-01-06 06:33:00,33.659,0.524,32.674,1.61,0.102,32.024,16.152,0
2024-01-06 06:34:00,32.275,0.827,47.4,4.614,0.088,62.528,65.753,0
2024-01-06 06:35:00,32.277,0.936,33.798,3.667,0.125,29.244,69.468,0
2024-01-06 06:36:00,28.688,0.183,21.97,2.523,0.102,23.347,57.086,0
2024-01-06 06:37:00,16.821,0.997,65.254,6.379,0.119,32.879,62.534,0
2024-01-06 06:38:00,35.98,0.681,62.223,4.521,0.093,32.905,45.72,0
2024-01-06 06:39:00,34.387,0.593,47.107,2.636,0.151,36.678,58.06,0
2024-01-06 06:40:00,128.159,10.258,80.837,29.795,0.606,92.34,94.826,1
2024-01-06 06:41:00,148.879,10.04,80.445,61.34,0.624,83.813,87.459,1
2024-01-06 06:42:00,221.119,10.648,93.21,31.431,0.984,83.064,88.025,1
2024-01-06 06:43:00,205.585,10.942,92.676,37.553,0.898,84.704,81.923,1
2024-01-06 06:44:00,161.357,9.02,93.206,68.987,0.711,70.902,83.468,1
2024-01-06 06:45:00,222.565,11.916,92.169,47.951,0.417,73.863,79.92,1
2024-01-06 06:46:00,146.193,9.558,91.421,53.282,0.506,76.256,85.149,1
2024-01-06 06:47:00,137.776,6.406,86.881,34.167,0.555,89.65,82.718,1
2024-01-06 06:48:00,229.844,7.818,93.317,20.734,0.822,99.109,81.349,1
2024-01-06 06:49:00,248.799,10.644,80.766,20.911,0.297,79.05,85.908,1
2024-01-06 06:50:00,153.91,9.401,98.261,31.459,0.554,84.419,94.041,1
2024-01-06 06:51:00,215.066,6.665,94.974,36.336,0.588,86.567,80.721,1
2024-01-06 06:52:00,224.133,8.161,76.866,39.77,0.311,67.471,90.019,1
2024-01-06 06:53:00,185.355,5.779,94.438,43.312,0.786,87.766,93.412,1
2024-01-06 06:54:00,169.556,10.718,94.492,42.376,0.305,94.389,79.392,1
2024-01-06 06:55:00,151.987,11.884,100.171,50.659,0.562,78.054,81.132,1
2024-01-06 06:56:00,183.73,2.885,79.414,44.535,0.586,83.973,98.811,1
2024-01-06 06:57:00,167.705,9.256,77.391,55.744,0.882,91.206,89.865,1
2024-01-06 06:58:00,234.521,4.888,95.569,45.166,0.758,78.696,91.381,1
2024-01-06 06:59:00,237.328,3.716,91.9,42.408,0.301,84.767,85.521,1
2024-01-06 07:00:00,177.789,11.981,76.677,29.02,0.391,92.286,85.17,1
2024-01-06 07:01:00,206.19,11.562,100.315,47.988,0.293,69.011,76.033,1
2024-01-06 07:02:00,197.773,8.41,85.03,20.885,0.585,86.845,85.271,1
2024-01-06 07:03:00,257.195,6.354,84.514,58.515,0.447,80.178,94.095,1
2024-01-06 07:04:00,182.428,7.203,94.082,54.618,0.557,92.395,85.329,1
2024-01-06 07:05:00,197.598,6.035,100.165,36.765,0.386,99.583,100.068,1
2024-01-06 07:06:00,168.552,13.89,84.306,34.46,0.448,73.846,85.253,1
2024-01-06 07:07:00,214.461,13.894,92.634,55.248,0.751,72.353,77.336,1
2024-01-06 07:08:00,156.197,10.31,79.783,38.901,0.749,79.325,92.79,1
2024-01-06 07:09:00,123.331,7.966,87.231,53.384,0.409,89.393,94.767,1
2024-01-06 07:10:00,277.307,4.24,99.153,57.822,0.296,84.779,83.497,1
2024-01-06 07:11:00,146.266,7.413,100.344,28.409,0.819,97.312,94.558,1
2024-01-06 07:12:00,119.402,8.166,84.557,16.436,0.596,74.363,85.303,1
2024-01-06 07:13:00,203.062,5.793,95.732,39.107,0.464,77.652,96.681,1
2024-01-06 07:14:00,183.037,11.986,89.765,54.084,0.364,100.075,93.511,1
2024-01-06 07:15:00,127.868,13.7,87.744,40.092,0.554,83.881,88.522,1
2024-01-06 07:16:00,187.237,7.384,73.586,56.148,0.575,100.199,93.595,1
2024-01-06 07:17:00,153.119,10.968,84.684,22.359,0.748,91.678,93.03,1
2024-01-06 07:18:00,116.102,9.105,79.313,12.972,1.001,87.141,99.797,1
2024-01-06 07:19:00,205.661,5.705,90.683,41.501,0.477,89.949,87.399,1
2024-01-06 07:20:00,188.186,11.352,81.599,24.955,0.851,70.691,77.968,1
2024-01-06 07:21:00,212.33,12.766,70.245,32.996,0.497,95.635,83.442,1
2024-01-06 07:22:00,137.64,9.775,90.732,38.136,0.51,87.374,92.447,1
2024-01-06 07:23:00,218.147,6.768,93.097,56.13,0.308,69.161,84.837,1
2024-01-06 07:24:00,131.063,10.461,81.894,51.733,0.297,85.059,84.415,1
2024-01-06 07:25:00,179.718,7.179,69.14,33.003,0.3,83.0,88.059,1
2024-01-06 07:26:00,156.308,10.926,86.044,57.844,0.876,93.781,100.089,1
2024-01-06 07:27:00,141.897,12.603,81.419,71.813,0.711,79.787,82.125,1
2024-01-06 07:28:00,209.442,6.006,76.545,40.473,0.911,88.262,76.79,1
2024-01-06 07:29:00,202.443,9.8,86.006,59.011,0.336,79.025,98.88,1
2024-01-06 07:30:00,167.181,7.065,84.771,72.163,0.554,67.451,91.543,1
2024-01-06 07:31:00,172.356,11.563,80.956,51.158,0.522,73.491,77.322,1
2024-01-06 07:32:00,182.628,8.184,90.165,35.078,0.587,84.417,85.743,1
2024-01-06 07:33:00,185.759,12.635,88.715,48.857,0.346,81.232,91.74,1
2024-01-06 07:34:00,140.043,15.68,84.957,26.919,0.773,87.887,86.461,1
2024-01-06 07:35:00,166.796,5.745,89.618,30.512,0.389,81.004,84.745,1
2024-01-06 07:36:00,140.166,8.91,87.009,34.259,0.499,76.688,88.829,1
2024-01-06 07:37:00,210.264,11.51,80.978,39.969,0.866,82.29,99.683,1
2024-01-06 07:38:00,78.625,7.5,88.258,44.372,0.644,71.065,86.891,1
2024-01-06 07:39:00,177.393,10.069,92.087,25.069,0.798,83.731,85.013,1
2024-01-06 07:40:00,213.815,7.199,86.549,65.646,0.589,67.21,87.183,1
2024-01-06 07:41:00,192.629,3.191,99.836,38.984,0.814,87.306,84.175,1
2024-01-06 07:42:00,144.951,10.371,88.023,34.333,0.682,88.61,77.461,1
2024-01-06 07:43:00,75.725,10.227,91.209,64.144,0.291,94.842,88.296,1
2024-01-06 07:44:00,192.008,5.896,89.391,53.078,0.297,80.542,87.529,1
2024-01-06 07:45:00,228.416,6.929,92.596,45.94,0.409,90.36,83.433,1
2024-01-06 07:46:00,172.173,7.678,92.79,45.327,0.582,71.819,82.698,1
2024-01-06 07:47:00,217.958,10.468,83.504,40.824,0.416,88.056,85.32,1
2024-01-06 07:48:00,192.028,11.081,90.359,40.549,0.855,79.408,97.203,1
2024-01-06 07:49:00,180.952,9.489,86.168,43.138,0.702,80.75,100.232,1
2024-01-06 07:50:00,203.509,4.663,83.632,51.242,0.573,98.309,93.132,1
2024-01-06 07:51:00,180.391,7.003,86.158,29.644,0.636,77.11,86.584,1
2024-01-06 07:52:00,244.646,7.366,86.864,47.5,0.907,88.957,81.507,1
2024-01-06 07:53:00,211.621,7.104,98.546,30.666,0.302,85.481,86.437,1
2024-01-06 07:54:00,181.915,11.274,81.75,62.412,0.782,92.257,99.255,1
2024-01-06 07:55:00,267.727,11.847,89.811,37.062,0.651,75.968,92.582,1
2024-01-06 07:56:00,150.395,10.963,89.933,32.991,0.996,72.79,92.656,1
2024-01-06 07:57:00,204.694,12.307,86.02,13.612,0.835,75.125,85.028,1
2024-01-06 07:58:00,205.012,8.294,96.756,33.055,0.694,72.743,90.018,1
2024-01-06 07:59:00,235.54,6.787,91.567,55.52,0.564,81.896,92.375,1
2024-01-06 08:00:00,198.179,4.369,74.98,62.876,0.752,83.601,86.661,1
2024-01-06 08:01:00,166.706,6.951,100.404,12.139,0.434,90.273,79.128,1
2024-01-06 08:02:00,178.526,5.466,99.899,23.503,0.302,89.101,86.42,1
2024-01-06 08:03:00,203.9,13.741,99.998,46.603,0.626,72.942,77.184,1
2024-01-06 08:04:00,290.448,10.684,91.765,33.712,0.689,89.618,92.688,1
2024-01-06 08:05:00,106.357,5.533,79.604,76.24,0.337,78.324,85.049,1
2024-01-06 08:06:00,227.833,7.233,88.892,48.064,0.305,89.632,92.158,1
2024-01-06 08:07:00,233.784,6.42,77.98,57.287,0.706,65.384,88.195,1
2024-01-06 08:08:00,226.414,6.189,96.097,56.579,0.733,83.294,97.585,1
2024-01-06 08:09:00,181.469,6.678,92.504,40.303,0.457,86.284,91.8,1
2024-01-06 08:10:00,157.837,7.102,100.157,29.204,0.317,81.621,96.777,1
2024-01-06 08:11:00,153.273,6.82,94.7,76.764,0.855,84.899,92.594,1
2024-01-06 08:12:00,230.807,8.086,81.53,31.785,0.783,93.726,82.738,1
2024-01-06 08:13:00,223.753,7.205,98.677,30.392,0.643,83.119,80.315,1
2024-01-06 08:14:00,98.014,11.331,87.924,44.012,1.007,92.085,93.848,1
2024-01-06 08:15:00,135.673,8.208,86.923,34.229,0.71,90.933,90.199,1
2024-01-06 08:16:00,171.699,8.163,90.899,26.293,0.592,79.236,81.211,1
2024-01-06 08:17:00,157.926,6.596,84.473,42.932,0.435,64.093,87.344,1
2024-01-06 08:18:00,213.97,7.775,83.777,43.582,0.534,84.945,86.067,1
2024-01-06 08:19:00,154.137,3.992,100.333,42.845,0.315,94.794,95.223,1
2024-01-06 08:20:00,318.803,7.254,97.973,17.818,0.457,93.933,87.15,1
2024-01-06 08:21:00,157.365,11.697,93.448,19.743,0.958,87.944,90.374,1
2024-01-06 08:22:00,135.242,5.851,88.716,39.857,0.636,81.029,86.876,1
2024-01-06 08:23:00,235.247,8.951,77.369,57.592,0.737,91.012,83.987,1
2024-01-06 08:24:00,168.142,11.897,96.26,54.621,0.3,74.905,94.802,1
2024-01-06 08:25:00,222.569,8.494,84.103,40.987,0.951,88.302,84.467,1
2024-01-06 08:26:00,244.495,7.232,86.447,22.153,0.752,91.84,93.509,1
2024-01-06 08:27:00,237.465,9.767,95.054,54.414,0.535,84.365,96.726,1
2024-01-06 08:28:00,157.942,8.151,75.8,69.51,0.942,76.091,91.238,1
2024-01-06 08:29:00,106.908,10.781,86.872,53.362,0.311,84.76,84.587,1
2024-01-06 08:30:00,262.939,9.01,89.48,66.31,0.988,87.656,80.19,1
2024-01-06 08:31:00,114.957,3.383,93.664,51.671,0.56,77.086,100.069,1
2024-01-06 08:32:00,280.612,6.317,83.641,64.584,0.329,81.659,94.029,1
2024-01-06 08:33:00,175.391,8.803,75.923,45.507,0.451,91.479,91.391,1
2024-01-06 08:34:00,163.922,11.164,89.666,18.598,0.329,92.335,100.222,1
2024-01-06 08:35:00,152.556,10.438,81.073,41.843,0.817,85.776,96.423,1
2024-01-06 08:36:00,184.629,10.877,92.552,47.8,0.519,78.625,93.895,1
2024-01-06 08:37:00,147.309,7.6,96.814,23.535,0.314,68.274,89.348,1
2024-01-06 08:38:00,202.456,6.034,89.793,10.176,0.293,87.414,87.904,1
2024-01-06 08:39:00,177.43,6.296,77.921,41.732,0.296,73.893,97.404,1
2024-01-06 08:40:00,125.646,5.883,89.476,43.232,0.797,86.457,81.018,1
2024-01-06 08:41:00,132.686,14.495,89.638,41.438,0.678,80.046,94.102,1
2024-01-06 08:42:00,169.523,13.644,82.191,62.082,0.363,90.643,77.59,1
2024-01-06 08:43:00,75.355,4.603,98.803,56.198,0.503,75.429,80.636,1
2024-01-06 08:44:00,99.945,9.556,89.796,57.836,0.591,73.076,88.192,1
2024-01-06 08:45:00,242.28,7.538,90.502,54.956,0.508,88.147,97.222,1
2024-01-06 08:46:00,242.886,7.263,87.491,35.418,0.469,84.359,88.263,1
2024-01-06 08:47:00,228.641,9.921,100.113,35.894,0.47,91.215,86.326,1
2024-01-06 08:48:00,208.016,6.491,99.859,29.268,0.992,95.136,84.151,1
2024-01-06 08:49:00,206.294,6.714,85.677,50.627,0.506,81.509,95.069,1
2024-01-06 08:50:00,203.515,9.528,95.697,14.196,0.948,90.998,90.457,1
2024-01-06 08:51:00,148.968,12.032,87.65,35.556,0.526,72.69,88.083,1
2024-01-06 08:52:00,230.937,14.165,93.332,35.867,0.746,75.266,97.711,1
2024-01-06 08:53:00,134.336,9.525,82.256,33.975,0.836,85.196,79.458,1
2024-01-06 08:54:00,307.573,5.612,86.389,39.954,0.602,81.823,97.635,1
2024-01-06 08:55:00,154.399,10.249,74.826,28.308,0.497,67.035,79.84,1
2024-01-06 08:56:00,136.702,6.994,88.292,57.045,0.76,99.114,83.453,1
2024-01-06 08:57:00,349.592,8.291,81.567,54.792,0.518,67.933,93.108,1
2024-01-06 08:58:00,126.63,12.623,77.117,53.85,0.571,81.37,92.01,1
2024-01-06 08:59:00,216.226,12.604,88.256,52.37,0.764,91.793,91.615,1
2024-01-06 09:00:00,198.66,10.769,79.208,77.011,0.465,83.04,86.759,1
2024-01-06 09:01:00,211.017,13.105,82.233,43.288,0.868,89.832,95.244,1
2024-01-06 09:02:00,238.706,2.107,100.219,38.663,0.664,78.309,92.487,1
2024-01-06 09:03:00,221.186,5.863,79.892,69.022,0.601,86.13,96.154,1
2024-01-06 09:04:00,103.935,9.899,84.978,35.392,0.678,95.8,87.284,1
2024-01-06 09:05:00,194.76,7.912,79.255,31.474,0.368,81.375,92.068,1
2024-01-06 09:06:00,192.233,11.492,98.742,51.264,0.804,88.628,96.559,1
2024-01-06 09:07:00,216.177,4.393,90.026,41.057,0.687,82.859,99.361,1
2024-01-06 09:08:00,179.488,11.494,96.791,70.437,0.973,86.068,84.112,1
2024-01-06 09:09:00,141.9,9.808,91.374,45.404,0.731,88.905,81.008,1
2024-01-06 09:10:00,134.696,8.299,89.769,35.646,0.544,75.459,82.723,1
2024-01-06 09:11:00,176.827,3.277,92.158,54.116,0.334,75.849,80.683,1
2024-01-06 09:12:00,115.134,14.567,73.203,21.665,0.443,79.918,99.899,1
2024-01-06 09:13:00,153.358,4.44,78.759,31.845,0.781,90.445,99.716,1
2024-01-06 09:14:00,159.911,3.89,92.346,53.554,0.659,93.826,89.609,1
2024-01-06 09:15:00,164.987,10.266,90.304,25.096,0.288,99.082,82.923,1
2024-01-06 09:16:00,298.446,11.45,79.907,35.231,0.302,81.804,87.638,1
2024-01-06 09:17:00,132.518,7.756,88.669,54.651,0.893,80.038,89.405,1
2024-01-06 09:18:00,81.674,5.509,85.481,59.147,0.568,85.871,78.902,1
2024-01-06 09:19:00,194.466,6.561,95.871,55.358,0.579,77.109,88.584,1
2024-01-06 09:20:00,135.891,9.42,89.263,11.244,0.552,92.022,91.3,1
2024-01-06 09:21:00,238.79,6.321,91.135,46.136,0.635,77.229,84.189,1
2024-01-06 09:22:00,173.085,11.954,82.046,59.426,0.744,76.461,87.093,1
2024-01-06 09:23:00,182.515,5.481,85.086,70.234,0.508,74.858,93.174,1
2024-01-06 09:24:00,114.548,3.473,81.861,21.251,0.837,79.532,89.306,0
2024-01-06 09:25:00,182.774,12.817,87.946,22.262,0.311,82.662,84.317,1
2024-01-06 09:26:00,241.91,5.872,88.248,44.084,0.874,79.228,89.276,1
2024-01-06 09:27:00,222.24,9.572,93.53,18.688,0.677,76.846,97.722,1
2024-01-06 09:28:00,188.402,9.55,98.123,38.056,0.352,97.011,97.025,1
2024-01-06 09:29:00,125.248,6.235,87.626,49.259,0.915,83.034,82.39,1
2024-01-06 09:30:00,205.148,9.881,70.307,55.167,0.68,88.112,96.895,1
2024-01-06 09:31:00,197.311,6.637,98.661,47.696,0.812,88.874,87.268,1
2024-01-06 09:32:00,242.518,5.863,93.344,55.633,0.291,81.145,90.42,1
2024-01-06 09:33:00,196.512,7.761,81.069,54.197,0.442,74.666,93.516,1
2024-01-06 09:34:00,208.614,13.479,99.552,43.001,0.542,80.527,79.129,1
2024-01-06 09:35:00,161.214,8.8,88.291,44.44,0.61,87.883,90.003,1
2024-01-06 09:36:00,150.722,10.782,82.794,64.36,0.77,75.911,96.195,1
2024-01-06 09:37:00,201.07,8.28,84.622,51.48,0.776,89.262,89.115,1
2024-01-06 09:38:00,193.12,6.38,96.182,52.831,0.309,63.359,90.221,1
2024-01-06 09:39:00,198.534,8.867,83.555,43.157,0.493,84.174,93.801,1
2024-01-06 09:40:00,186.604,7.884,76.777,21.142,0.478,89.624,86.667,1
2024-01-06 09:41:00,79.783,6.643,97.867,38.055,0.688,94.013,88.469,1
2024-01-06 09:42:00,211.314,10.124,88.333,44.849,0.789,72.437,90.299,1
2024-01-06 09:43:00,213.89,9.21,83.573,57.773,0.77,87.567,90.913,1
2024-01-06 09:44:00,148.206,6.152,95.246,65.522,0.774,98.658,85.305,1
2024-01-06 09:45:00,213.109,10.659,88.598,37.638,0.543,99.545,94.764,1
2024-01-06 09:46:00,170.596,7.788,85.198,56.723,0.722,85.064,84.392,1
2024-01-06 09:47:00,187.936,10.574,85.482,27.55,0.308,77.544,84.352,1
2024-01-06 09:48:00,144.217,5.86,90.979,44.525,0.71,97.447,88.495,1
2024-01-06 09:49:00,176.038,5.517,96.739,55.129,0.916,90.488,93.229,1
2024-01-06 09:50:00,102.891,6.679,91.326,71.359,0.308,100.196,81.695,1
2024-01-06 09:51:00,167.336,8.042,99.772,24.846,0.591,99.389,85.971,1
2024-01-06 09:52:00,272.489,7.879,76.913,23.305,0.851,71.976,82.063,1
2024-01-06 09:53:00,186.608,11.753,80.906,66.921,0.753,89.179,84.877,1
2024-01-06 09:54:00,158.116,5.595,74.071,64.192,0.858,86.763,83.517,1
2024-01-06 09:55:00,167.374,2.28,84.101,43.977,0.648,92.655,88.811,1
2024-01-06 09:56:00,151.416,8.084,99.998,48.107,0.885,86.381,78.027,1
2024-01-06 09:57:00,186.729,9.389,93.196,35.367,0.721,99.777,91.634,1
2024-01-06 09:58:00,130.694,7.002,94.486,37.129,0.579,83.528,93.744,1
2024-01-06 09:59:00,216.513,8.799,91.382,13.855,0.649,83.083,80.554,1
2024-01-06 10:00:00,41.612,1.324,70.27,4.468,0.139,38.66,58.692,0
2024-01-06 10:01:00,16.821,0.28,24.033,7.959,0.099,61.159,49.373,0
2024-01-06 10:02:00,29.793,0.078,60.596,6.88,0.079,46.677,48.849,0
2024-01-06 10:03:00,22.19,0.006,45.316,5.341,0.107,49.124,40.897,0
2024-01-06 10:04:00,28.685,0.321,60.679,6.308,0.003,32.678,50.095,0
2024-01-06 10:05:00,15.522,0.689,29.245,7.401,0.003,34.915,71.01,0
2024-01-06 10:06:00,24.261,1.053,56.306,4.111,0.12,23.992,60.13,0
2024-01-06 10:07:00,37.017,0.37,27.475,3.694,0.024,29.078,57.73,0
2024-01-06 10:08:00,33.729,-0.028,70.558,6.128,0.065,33.191,41.969,0
2024-01-06 10:09:00,33.936,0.64,40.501,4.694,0.108,38.317,41.45,0
2024-01-06 10:10:00,28.974,0.615,45.923,4.965,0.142,64.224,38.328,0
2024-01-06 10:11:00,25.271,0.272,55.532,8.011,0.124,33.403,68.824,0
2024-01-06 10:12:00,27.759,0.396,36.729,3.502,0.096,56.3,62.689,0
2024-01-06 10:13:00,33.447,0.538,59.235,6.765,0.101,26.224,27.29,0
2024-01-06 10:14:00,34.624,0.731,66.885,5.405,0.079,34.041,64.078,0
2024-01-06 10:15:00,17.674,0.665,25.208,2.874,0.1,42.439,68.314,0
2024-01-06 10:16:00,31.372,0.577,43.038,2.35,0.096,51.453,53.762,0
2024-01-06 10:17:00,33.413,0.527,41.012,0.307,0.144,40.179,74.978,0
2024-01-06 10:18:00,24.13,1.082,34.17,4.092,0.098,37.399,35.622,0
2024-01-06 10:19:00,34.417,0.643,50.768,2.8,0.083,48.476,53.386,0
2024-01-06 10:20:00,21.784,0.851,56.943,5.15,0.145,42.212,70.284,0
2024-01-06 10:21:00,32.34,0.783,37.6,5.502,0.11,22.767,60.492,0
2024-01-06 10:22:00,8.939,0.598,73.555,1.665,0.121,59.243,77.817,0
2024-01-06 10:23:00,25.862,0.96,49.198,0.881,0.028,44.55,39.558,0
2024-01-06 10:24:00,23.836,0.289,52.965,6.067,0.053,43.89,36.675,0
